S/NO.,ENTRYDATETIME,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT,EXITDATETIME
865,2022-06-02 09:01:00,C13388398133,1.11E+15,,Hourly         ,$0.64 ,2022-06-02 09:17:00
868,2022-06-02 09:03:00,C13472405169,0,,Season         ,$0.00 ,2022-06-02 14:59:00
873,2022-06-02 09:10:00,C13475498608,0,,Season         ,$0.00 ,2022-06-02 17:44:00
875,2022-06-02 09:11:00,C13472388224,0,,Season         ,$0.00 ,2022-06-02 16:05:00
879,2022-06-02 09:18:00,C13473972092,1.00E+15,,Hourly         ,$25.68 ,2022-06-02 18:32:00
880,2022-06-02 09:18:00,C13474117384,0,,Season         ,$0.00 ,2022-06-02 19:17:00
882,2022-06-02 09:24:00,C13473089852,0,,Season         ,$0.00 ,2022-06-02 22:27:00
884,2022-06-02 09:26:00,C13475191392,0,,Season         ,$0.00 ,2022-06-02 15:37:00
888,2022-06-02 09:27:00,C13473216911,1.11E+15,,Hourly         ,$25.32 ,2022-06-02 22:33:00
890,2022-06-02 09:30:00,C13374740135,0,,Season         ,$0.00 ,2022-06-02 18:59:00
892,2022-06-02 09:32:00,C13472964429,1.11E+15,,Hourly         ,$6.67 ,2022-06-02 12:03:00
894,2022-06-02 09:36:00,C13473150476,0,,Season         ,$0.00 ,2022-06-02 12:31:00
896,2022-06-02 09:39:00,C13388411664,0,,Hourly         ,$0.00 ,2022-06-02 09:45:00
898,2022-06-02 09:44:00,C13566498581,0,,Hourly         ,$0.00 ,2022-06-02 17:21:00
901,2022-06-02 09:48:00,C13565938745,1.11E+15,,Hourly         ,$10.18 ,2022-06-02 13:25:00
905,2022-06-02 09:51:00,C13388843428,1.11E+15,,Hourly         ,$0.48 ,2022-06-02 10:03:00
907,2022-06-02 09:51:00,C13467427368,0,,Season         ,$0.00 ,2022-06-02 11:14:00
908,2022-06-02 09:56:00,C13060606165,0,,Season         ,$0.00 ,2022-06-02 17:32:00
910,2022-06-02 10:01:00,C13472806910,0,,Season         ,$0.00 ,2022-06-02 18:07:00
913,2022-06-02 10:07:00,C13473544546,0,,Season         ,$0.00 ,2022-06-02 18:36:00
923,2022-06-02 10:24:00,C13468962964,0,,Hourly         ,$0.00 ,2022-06-02 20:35:00
921,2022-06-02 10:24:00,C13473715847,0,,Season         ,$0.00 ,2022-06-02 18:09:00
918,2022-06-02 10:24:00,C13472953836,1.01E+15,,Hourly         ,$4.84 ,2022-06-02 12:07:00
920,2022-06-02 10:24:00,C13058640931,0,,Season         ,$0.00 ,2022-06-02 20:10:00
925,2022-06-02 10:31:00,C13566081758,0,,Season         ,$0.00 ,2022-06-02 20:47:00
932,2022-06-02 10:34:00,C13388652432,1.11E+15,,Hourly         ,$0.68 ,2022-06-02 10:51:00
931,2022-06-02 10:34:00,C13388276711,1.11E+15,,Hourly         ,$0.88 ,2022-06-02 10:56:00
928,2022-06-02 10:34:00,C13474297835,0,,Season         ,$0.00 ,2022-06-02 17:29:00
935,2022-06-02 10:44:00,C13474802372,1.11E+15,,Hourly         ,$15.57 ,2022-06-02 21:54:00
937,2022-06-02 10:46:00,C13472649122,0,,Season         ,$0.00 ,2022-06-02 13:26:00
942,2022-06-02 10:54:00,C13473281021,0,,Season         ,$0.00 ,2022-06-02 11:54:00
945,2022-06-02 10:56:00,C13472943869,0,,Season         ,$0.00 ,2022-06-02 17:13:00
948,2022-06-02 10:56:00,C13475183407,1.00E+15,,Hourly         ,$1.96 ,2022-06-02 11:35:00
953,2022-06-02 11:00:00,C13473646566,1.11E+15,,Hourly         ,$3.92 ,2022-06-02 12:51:00
951,2022-06-02 11:00:00,C13565800506,1.11E+15,,Hourly         ,$17.56 ,2022-06-02 17:33:00
956,2022-06-02 11:02:00,C13388628631,1.11E+15,,Hourly         ,$5.45 ,2022-06-02 12:50:00
958,2022-06-02 11:12:00,C13388427546,1.11E+15,,Hourly         ,$4.70 ,2022-06-02 12:46:00
965,2022-06-02 11:24:00,C13472649823,1.11E+15,,Hourly         ,$1.80 ,2022-06-02 11:59:00
967,2022-06-02 11:27:00,C13470598806,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 12:27:00
970,2022-06-02 11:28:00,C13059482679,1.11E+15,,Hourly         ,$1.50 ,2022-06-02 15:09:00
971,2022-06-02 11:29:00,C13388059124,0,,Hourly         ,$0.00 ,2022-06-02 11:36:00
974,2022-06-02 11:32:00,C13471160879,1.11E+15,,Hourly         ,$5.49 ,2022-06-02 14:10:00
977,2022-06-02 11:36:00,C13471068241,1.11E+15,,Hourly         ,$11.40 ,2022-06-02 15:44:00
980,2022-06-02 11:37:00,C13856758932,1.11E+15,,Hourly         ,$2.45 ,2022-06-02 12:26:00
982,2022-06-02 11:41:00,C13372519259,0,,Season         ,$0.00 ,2022-06-02 18:54:00
985,2022-06-02 11:45:00,C13475579118,1.11E+15,,Hourly         ,$4.60 ,2022-06-02 13:17:00
989,2022-06-02 11:51:00,C13475170472,0,,Season         ,$0.00 ,2022-06-02 18:42:00
993,2022-06-02 11:58:00,C13388234462,1.11E+15,,Hourly         ,$0.95 ,2022-06-02 12:17:00
995,2022-06-02 11:59:00,C13471663075,0,,Season         ,$0.00 ,2022-06-02 18:54:00
998,2022-06-02 12:01:00,C13475676759,1.11E+15,,Hourly         ,$5.10 ,2022-06-02 13:42:00
1002,2022-06-02 12:06:00,C13475347047,1.11E+15,,Hourly         ,$4.85 ,2022-06-02 13:43:00
1006,2022-06-02 12:11:00,C13474651572,1.11E+15,,Hourly         ,$2.70 ,2022-06-02 13:05:00
1008,2022-06-02 12:13:00,C13470717088,1.11E+15,,Hourly         ,$12.11 ,2022-06-02 16:48:00
1012,2022-06-02 12:17:00,C13566110335,0,,Hourly         ,$0.00 ,2022-06-02 12:25:00
1015,2022-06-02 12:23:00,C13470936737,1.11E+15,,Hourly         ,$14.17 ,2022-06-02 17:52:00
1025,2022-06-02 12:33:00,C13474611633,0,,Season         ,$0.00 ,2022-06-02 13:18:00
1030,2022-06-02 12:42:00,C13472535554,0,,Season         ,$0.00 ,2022-06-02 18:46:00
1031,2022-06-02 12:42:00,C13473594010,0,,Hourly         ,$0.00 ,2022-06-02 23:06:00
1034,2022-06-02 12:43:00,C13471569462,1.11E+15,,Hourly         ,$8.33 ,2022-06-02 15:51:00
1037,2022-06-02 12:45:00,C13469182989,0,,Season         ,$0.00 ,2022-06-02 18:16:00
1041,2022-06-02 12:47:00,C13474303280,1.11E+15,,Hourly         ,$6.05 ,2022-06-02 14:59:00
1045,2022-06-02 12:52:00,C13473974635,0,,Season         ,$0.00 ,2022-06-02 18:48:00
1048,2022-06-02 12:55:00,C13471561797,0,,Season         ,$0.00 ,2022-06-02 22:30:00
1049,2022-06-02 12:55:00,C13469564498,1.11E+15,,Hourly         ,$2.80 ,2022-06-02 13:50:00
1051,2022-06-02 12:58:00,C13472663488,0,,Season         ,$0.00 ,2022-06-02 21:23:00
1053,2022-06-02 13:01:00,C13468758529,0,,Season         ,$0.00 ,2022-06-02 20:28:00
1060,2022-06-02 13:21:00,C13475006922,1.11E+15,,Hourly         ,$8.47 ,2022-06-02 16:42:00
1065,2022-06-02 13:32:00,C13472633885,1.11E+15,,Hourly         ,$4.16 ,2022-06-02 15:08:00
1067,2022-06-02 13:33:00,C13475546326,1.01E+15,,Hourly         ,$2.55 ,2022-06-02 14:29:00
1070,2022-06-02 13:34:00,C13565716703,0,,Season         ,$0.00 ,2022-06-02 22:00:00
1076,2022-06-02 13:43:00,C13474555138,1.11E+15,,Hourly         ,$9.42 ,2022-06-02 20:13:00
1079,2022-06-02 13:44:00,C13472030504,1.11E+15,,Hourly         ,$4.04 ,2022-06-02 15:20:00
1083,2022-06-02 13:50:00,C13472764326,0,,Season         ,$0.00 ,2022-06-02 19:57:00
1085,2022-06-02 13:51:00,C13474630584,1.11E+15,,Hourly         ,$4.01 ,2022-06-02 15:28:00
1088,2022-06-02 14:07:00,C13471795586,1.11E+15,,Hourly         ,$1.48 ,2022-06-02 14:44:00
1092,2022-06-02 14:08:00,C13566263043,1.11E+15,,Hourly         ,$7.20 ,2022-06-02 17:07:00
1090,2022-06-02 14:08:00,C13473657456,0,,Season         ,$0.00 ,2022-06-02 17:05:00
1097,2022-06-02 14:23:00,C13473576383,1.11E+15,,Hourly         ,$8.18 ,2022-06-02 18:10:00
1100,2022-06-02 14:25:00,C13856758932,1.11E+15,,Hourly         ,$4.56 ,2022-06-02 16:18:00
1101,2022-06-02 14:25:00,C13388638291,0,,Hourly         ,$0.00 ,2022-06-02 14:35:00
1103,2022-06-02 14:27:00,C13565763481,1.11E+15,,Hourly         ,$7.80 ,2022-06-02 17:42:00
1105,2022-06-02 14:29:00,C13474969600,1.11E+15,,Hourly         ,$11.44 ,2022-06-02 18:17:00
1113,2022-06-02 14:38:00,C13388242481,1.11E+15,,Hourly         ,$0.48 ,2022-06-02 14:50:00
1115,2022-06-02 14:39:00,C13472443202,1.11E+15,,Hourly         ,$6.28 ,2022-06-02 17:16:00
1117,2022-06-02 14:42:00,C13474155243,0,,Season         ,$0.00 ,2022-06-02 17:02:00
1119,2022-06-02 14:42:00,C13565814886,1.11E+15,,Hourly         ,$6.32 ,2022-06-02 17:20:00
1121,2022-06-02 14:43:00,C13474321422,1.11E+15,,Hourly         ,$6.08 ,2022-06-02 17:15:00
1124,2022-06-02 14:44:00,C13566186582,0,,Season         ,$0.00 ,2022-06-02 22:00:00
1128,2022-06-02 14:45:00,C13472500093,1.11E+15,,Hourly         ,$5.84 ,2022-06-02 17:11:00
1129,2022-06-02 14:46:00,C13373163701,1.11E+15,,Hourly         ,$6.56 ,2022-06-02 17:29:00
1132,2022-06-02 14:48:00,C13474341866,1.11E+15,,Hourly         ,$10.68 ,2022-06-02 18:21:00
1136,2022-06-02 14:50:00,C13472354277,1.11E+15,,Hourly         ,$5.80 ,2022-06-02 17:15:00
1139,2022-06-02 14:54:00,C13388620479,1.11E+15,,Hourly         ,$10.44 ,2022-06-02 18:55:00
1142,2022-06-02 14:55:00,C13470302004,1.11E+15,,Hourly         ,$7.16 ,2022-06-02 17:53:00
1143,2022-06-02 14:55:00,C13388448683,1.00E+15,,Hourly         ,$0.60 ,2022-06-02 15:09:00
1144,2022-06-02 14:55:00,C13060241680,1.11E+15,,Hourly         ,$1.50 ,2022-06-02 17:12:00
1149,2022-06-02 15:01:00,C13474565153,1.11E+15,,Hourly         ,$1.37 ,2022-06-02 15:49:00
1151,2022-06-02 15:03:00,C13471748222,1.11E+15,,Hourly         ,$7.06 ,2022-06-02 20:13:00
1154,2022-06-02 15:05:00,C13473945420,1.11E+15,,Hourly         ,$3.33 ,2022-06-02 17:04:00
1158,2022-06-02 15:09:00,C13474445363,1.11E+15,,Hourly         ,$6.04 ,2022-06-02 17:40:00
1161,2022-06-02 15:10:00,C13388041098,0,,Hourly         ,$0.00 ,2022-06-02 15:20:00
1163,2022-06-02 15:13:00,C13467354735,0,,Season         ,$0.00 ,2022-06-02 18:43:00
1166,2022-06-02 15:17:00,C13474768110,1.01E+15,,Hourly         ,$0.76 ,2022-06-02 15:36:00
1169,2022-06-02 15:20:00,C13471840515,1.11E+15,,Hourly         ,$1.62 ,2022-06-02 16:18:00
1172,2022-06-02 15:22:00,C13566591632,0,,Season         ,$0.00 ,2022-06-02 18:05:00
1174,2022-06-02 15:26:00,C13388119655,1.11E+15,,Hourly         ,$0.48 ,2022-06-02 15:38:00
1177,2022-06-02 15:29:00,C13474719253,1.11E+15,,Hourly         ,$2.64 ,2022-06-02 16:35:00
1184,2022-06-02 15:39:00,C13469231080,1.11E+15,,Hourly         ,$2.52 ,2022-06-02 16:41:00
1191,2022-06-02 15:58:00,C13474052613,1.11E+15,,Hourly         ,$5.52 ,2022-06-02 20:13:00
1193,2022-06-02 16:00:00,C13388857593,1.11E+15,,Hourly         ,$1.80 ,2022-06-02 16:44:00
1197,2022-06-02 16:02:00,C13472048565,1.11E+15,,Hourly         ,$1.48 ,2022-06-02 16:38:00
1198,2022-06-02 16:02:00,C13472947154,1.11E+15,,Hourly         ,$1.88 ,2022-06-02 16:49:00
1201,2022-06-02 16:03:00,C13566360920,1.11E+15,,Hourly         ,$5.38 ,2022-06-02 22:53:00
1203,2022-06-02 16:05:00,C13471913081,1.11E+15,,Hourly         ,$7.60 ,2022-06-02 18:15:00
1210,2022-06-02 16:29:00,C13471702004,1.11E+15,,Hourly         ,$6.64 ,2022-06-02 19:06:00
1213,2022-06-02 16:33:00,C13469895865,1.11E+15,,Hourly         ,$6.48 ,2022-06-02 18:03:00
1225,2022-06-02 16:43:00,C13475258400,1.11E+15,,Hourly         ,$4.26 ,2022-06-02 22:08:00
1223,2022-06-02 16:43:00,C13474134593,1.11E+15,,Hourly         ,$6.08 ,2022-06-02 20:40:00
1224,2022-06-02 16:43:00,C13565881645,1.11E+15,,Hourly         ,$6.08 ,2022-06-02 20:40:00
1229,2022-06-02 16:45:00,C13374190058,1.11E+15,,Hourly         ,$6.00 ,2022-06-02 20:38:00
1231,2022-06-02 16:46:00,C13470916810,1.11E+15,,Hourly         ,$5.96 ,2022-06-02 20:41:00
1235,2022-06-02 16:54:00,C13472983734,0,,Season         ,$0.00 ,2022-06-02 17:31:00
1237,2022-06-02 17:02:00,C13470598806,0,,Hourly         ,$0.00 ,2022-06-02 17:10:00
1240,2022-06-02 17:04:00,C13474918707,1.11E+15,,Hourly         ,$2.20 ,2022-06-02 17:59:00
1256,2022-06-02 17:17:00,C13566072733,1.11E+15,,Hourly         ,$4.72 ,2022-06-02 20:12:00
1264,2022-06-02 17:25:00,C13470432786,1.11E+15,,Hourly         ,$3.08 ,2022-06-02 20:16:00
1271,2022-06-02 17:32:00,C13473231747,1.11E+15,,Hourly         ,$4.12 ,2022-06-02 22:25:00
1278,2022-06-02 17:49:00,C13471791813,1.11E+15,,Hourly         ,$3.44 ,2022-06-02 22:08:00
1281,2022-06-02 17:52:00,C13474947251,1.11E+15,,Hourly         ,$3.32 ,2022-06-02 22:03:00
1284,2022-06-02 17:52:00,C13566158210,1.11E+15,,Hourly         ,$2.32 ,2022-06-02 22:20:00
1290,2022-06-02 18:00:00,C13472670936,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 20:18:00
1292,2022-06-02 18:03:00,C13566215664,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:40:00
1298,2022-06-02 18:09:00,C13566493367,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 20:12:00
1305,2022-06-02 18:12:00,C13473862994,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:25:00
1307,2022-06-02 18:12:00,C13467989817,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 19:11:00
1310,2022-06-02 18:14:00,C13469007629,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:19:00
1313,2022-06-02 18:16:00,C13565708734,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:22:00
1318,2022-06-02 18:17:00,C13472386583,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:21:00
1319,2022-06-02 18:17:00,C13566251387,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 20:09:00
1324,2022-06-02 18:19:00,C13474874355,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:50:00
1331,2022-06-02 18:24:00,C13566244976,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:47:00
1330,2022-06-02 18:24:00,C13060185084,1.11E+15,,Hourly         ,$1.50 ,2022-06-02 23:05:00
1334,2022-06-02 18:25:00,C13471548490,1.00E+15,,Hourly         ,$2.10 ,2022-06-02 22:17:00
1342,2022-06-02 18:27:00,C13470064654,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:53:00
1341,2022-06-02 18:27:00,C13566500122,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 21:57:00
1344,2022-06-02 18:28:00,C13469719925,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 21:27:00
1346,2022-06-02 18:29:00,C13472552209,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:29:00
1348,2022-06-02 18:30:00,C13474998517,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:51:00
1353,2022-06-02 18:35:00,C13566534410,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 20:08:00
1356,2022-06-02 18:36:00,C13475108899,0,,Hourly         ,$0.00 ,2022-06-02 18:42:00
1360,2022-06-02 18:38:00,C13471782377,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 21:23:00
1365,2022-06-02 18:42:00,C13471606752,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:30:00
1372,2022-06-02 18:43:00,C13475154244,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:24:00
1369,2022-06-02 18:43:00,C13473691946,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:19:00
1375,2022-06-02 18:44:00,C13475492048,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:43:00
1376,2022-06-02 18:44:00,C13471959941,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:43:00
1382,2022-06-02 18:45:00,C13473679917,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:01:00
1383,2022-06-02 18:45:00,C13566579916,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:37:00
1388,2022-06-02 18:46:00,C13474098384,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 23:11:00
1386,2022-06-02 18:46:00,C13473733789,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 23:02:00
1390,2022-06-02 18:47:00,C13475158080,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:26:00
1393,2022-06-02 18:48:00,C13566456614,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:53:00
1396,2022-06-02 18:49:00,C13474920017,0,,Hourly         ,$0.00 ,2022-06-02 18:50:00
1405,2022-06-02 18:52:00,C13566307997,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 19:25:00
1401,2022-06-02 18:52:00,C13470720692,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:23:00
1403,2022-06-02 18:52:00,C13566345685,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:41:00
1410,2022-06-02 18:55:00,C13475428780,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:58:00
1412,2022-06-02 18:55:00,C13473727133,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:28:00
1415,2022-06-02 18:57:00,C13565920914,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 20:32:00
1418,2022-06-02 18:59:00,C13471585144,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:45:00
1422,2022-06-02 19:00:00,C13473767626,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:03:00
1423,2022-06-02 19:00:00,C13469776374,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:58:00
1426,2022-06-02 19:02:00,C13565850014,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 23:13:00
1428,2022-06-02 19:03:00,C13565961968,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:09:00
1434,2022-06-02 19:07:00,C13475569426,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:53:00
1435,2022-06-02 19:07:00,C13474485185,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 22:39:00
1437,2022-06-02 19:09:00,C13472019078,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:15:00
1443,2022-06-02 19:14:00,C13468435435,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 21:15:00
1444,2022-06-02 19:14:00,C13475108899,1.11E+15,,Hourly         ,$2.10 ,2022-06-02 23:19:00
1445,2022-06-02 19:14:00,C13473689158,1.00E+15,,Hourly         ,$3.00 ,2022-06-02 21:56:00
1447,2022-06-02 19:15:00,C13474959536,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 21:56:00
1449,2022-06-02 19:16:00,C13475623116,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 23:03:00
1453,2022-06-02 19:19:00,C13566271442,0,,Season         ,$0.00 ,2022-06-02 21:12:00
1455,2022-06-02 19:19:00,C13473974635,0,,Season         ,$0.00 ,2022-06-03 00:25:00
1460,2022-06-02 19:23:00,C13467934972,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:17:00
1462,2022-06-02 19:24:00,C13472248058,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 21:00:00
1465,2022-06-02 19:26:00,C13472774893,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:16:00
1468,2022-06-02 19:30:00,C13566373931,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 21:53:00
1469,2022-06-02 19:30:00,C13061526742,1.00E+15,,Hourly         ,$1.50 ,2022-06-02 20:02:00
1476,2022-06-02 19:39:00,C13468227947,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:40:00
1480,2022-06-02 20:00:00,C13566414133,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:48:00
1485,2022-06-02 20:02:00,C13386938172,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:44:00
1484,2022-06-02 20:02:00,C13468418142,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 22:14:00
1502,2022-06-02 20:19:00,C13471924145,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 23:21:00
1504,2022-06-02 20:21:00,C13466837953,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 23:41:00
1516,2022-06-02 20:52:00,C13468279895,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 21:40:00
1520,2022-06-02 21:09:00,C13471702004,1.11E+15,,Hourly         ,$3.65 ,2022-06-03 00:12:00
1525,2022-06-02 21:22:00,C13472764326,0,,Season         ,$0.00 ,2022-06-02 21:54:00
1533,2022-06-02 21:41:00,C13472388224,0,,Season         ,$0.00 ,2022-06-02 21:47:00
1561,2022-06-02 22:11:00,C13473261512,0,,Hourly         ,$0.00 ,2022-06-02 22:14:00
1570,2022-06-02 22:18:00,C13473618325,1.11E+15,,Hourly         ,$3.00 ,2022-06-02 23:16:00
1639,2022-06-03 06:20:00,C13471663075,0,,Season         ,$0.00 ,2022-06-03 18:42:00
1641,2022-06-03 06:40:00,C13473793372,0,,Season         ,$0.00 ,2022-06-03 20:08:00
1646,2022-06-03 07:19:00,C12365719930,0,,               ,$0.00 ,2022-06-03 07:38:00
1649,2022-06-03 07:22:00,C13566119683,0,,Season         ,$0.00 ,2022-06-03 17:44:00
1651,2022-06-03 07:26:00,C13472905803,0,,Season         ,$0.00 ,2022-06-03 18:02:00
1653,2022-06-03 07:28:00,C13565920914,1.11E+15,,Hourly         ,$1.64 ,2022-06-03 08:08:00
1655,2022-06-03 07:32:00,C13472303042,0,,Hourly         ,$0.00 ,2022-06-03 19:22:00
1660,2022-06-03 07:42:00,C13565996353,0,,Season         ,$0.00 ,2022-06-03 16:06:00
1662,2022-06-03 07:44:00,C13475135862,1.11E+15,,Hourly         ,$14.11 ,2022-06-03 15:22:00
1664,2022-06-03 07:58:00,C13060464133,1.11E+15,,Hourly         ,$1.50 ,2022-06-03 18:23:00
1666,2022-06-03 07:59:00,C13472472128,0,,Season         ,$0.00 ,2022-06-03 17:47:00
1668,2022-06-03 08:04:00,C13472039149,1.11E+15,,Hourly         ,$28.64 ,2022-06-03 18:35:00
1671,2022-06-03 08:07:00,C12365714379,0,,               ,$0.00 ,2022-06-03 21:37:00
1676,2022-06-03 08:09:00,C13475637289,1.11E+15,,Hourly         ,$14.74 ,2022-06-03 13:37:00
1679,2022-06-03 08:13:00,C13388365770,0,,Hourly         ,$0.00 ,2022-06-03 08:21:00
1681,2022-06-03 08:14:00,C13474292548,1.11E+15,,Hourly         ,$22.76 ,2022-06-03 16:57:00
1683,2022-06-03 08:15:00,C13474469221,1.11E+15,,Hourly         ,$4.88 ,2022-06-03 10:17:00
1686,2022-06-03 08:18:00,C13468907756,0,,Season         ,$0.00 ,2022-06-03 18:44:00
1687,2022-06-03 08:18:00,C13475374089,0,,Season         ,$0.00 ,2022-06-03 18:18:00
1690,2022-06-03 08:18:00,C13469003413,1.11E+15,,Hourly         ,$3.96 ,2022-06-03 09:57:00
1696,2022-06-03 08:26:00,C13566378954,0,,Season         ,$0.00 ,2022-06-03 15:30:00
1698,2022-06-03 08:26:00,C13375133314,0,,Season         ,$0.00 ,2022-06-03 17:48:00
1702,2022-06-03 08:32:00,C13472405169,0,,Season         ,$0.00 ,2022-06-03 16:58:00
1703,2022-06-03 08:33:00,C13472649122,0,,Season         ,$0.00 ,2022-06-03 09:39:00
1705,2022-06-03 08:35:00,C13474577298,0,,Season         ,$0.00 ,2022-06-03 17:53:00
1707,2022-06-03 08:36:00,C13472000375,0,,Season         ,$0.00 ,2022-06-03 12:13:00
1713,2022-06-03 08:37:00,C13474902338,1.11E+15,,Hourly         ,$19.12 ,2022-06-03 23:24:00
1714,2022-06-03 08:37:00,C13469312119,0,,Season         ,$0.00 ,2022-06-03 18:20:00
1709,2022-06-03 08:37:00,C13471654882,0,,Season         ,$0.00 ,2022-06-03 18:29:00
1715,2022-06-03 08:38:00,C13475045599,0,,Season         ,$0.00 ,2022-06-03 20:01:00
1718,2022-06-03 08:42:00,C13472402899,0,,Season         ,$0.00 ,2022-06-03 17:42:00
1721,2022-06-03 08:42:00,C13473115462,0,,Season         ,$0.00 ,2022-06-03 13:32:00
1724,2022-06-03 08:45:00,C13566346954,1.11E+15,,Hourly         ,$11.95 ,2022-06-03 13:10:00
1726,2022-06-03 08:49:00,C13474297835,0,,Season         ,$0.00 ,2022-06-03 16:59:00
1729,2022-06-03 08:51:00,C13388637773,1.11E+15,,Hourly         ,$0.52 ,2022-06-03 09:04:00
1731,2022-06-03 08:52:00,C13472480804,1.11E+15,,Hourly         ,$26.72 ,2022-06-03 18:14:00
1733,2022-06-03 08:53:00,C13470957551,0,,Season         ,$0.00 ,2022-06-03 16:18:00
1735,2022-06-03 08:54:00,C13470168117,0,,Season         ,$0.00 ,2022-06-03 17:31:00
1736,2022-06-03 08:55:00,C13061293753,1.11E+15,,Hourly         ,$1.50 ,2022-06-03 20:15:00
1737,2022-06-03 08:56:00,C13061002445,1.11E+15,,Hourly         ,$1.50 ,2022-06-03 20:16:00
1739,2022-06-03 08:57:00,C13366363968,1.11E+15,,Hourly         ,$4.72 ,2022-06-03 10:55:00
1742,2022-06-03 08:59:00,C13474658627,1.11E+15,,Hourly         ,$26.44 ,2022-06-03 18:14:00
1745,2022-06-03 09:03:00,C13475316448,1.11E+15,,Hourly         ,$26.28 ,2022-06-03 20:17:00
1752,2022-06-03 09:04:00,C13388398133,1.11E+15,,Hourly         ,$0.48 ,2022-06-03 09:16:00
1751,2022-06-03 09:04:00,C13467427368,0,,Season         ,$0.00 ,2022-06-03 12:39:00
1750,2022-06-03 09:04:00,C13470921835,0,,Season         ,$0.00 ,2022-06-03 18:30:00
1755,2022-06-03 09:09:00,C13389061541,0,,Hourly         ,$0.00 ,2022-06-03 09:18:00
1759,2022-06-03 09:10:00,C13468758529,0,,Season         ,$0.00 ,2022-06-03 19:57:00
1757,2022-06-03 09:10:00,C13472122919,1.11E+15,,Hourly         ,$26.00 ,2022-06-03 18:22:00
1762,2022-06-03 09:11:00,C13468561313,1.11E+15,,Hourly         ,$1.92 ,2022-06-03 09:58:00
1763,2022-06-03 09:11:00,C13565853430,1.11E+15,,Hourly         ,$25.96 ,2022-06-03 18:01:00
1765,2022-06-03 09:13:00,C13388639174,1.11E+15,,Hourly         ,$11.63 ,2022-06-03 13:26:00
1767,2022-06-03 09:15:00,C13469795041,0,,Season         ,$0.00 ,2022-06-03 18:13:00
1771,2022-06-03 09:18:00,C13472178213,1.11E+15,,Hourly         ,$25.68 ,2022-06-03 20:18:00
