S/NO.,TIME,STATION,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT
12256,17/6/22 23:52,Exit      ,C13474902338,0,,Season         ,$0.00 
12257,17/6/22 23:55,Exit      ,C13471663075,0,,Season         ,$0.00 
12258,17/6/22 23:57,Exit      ,C13471784703,1.01E+15,,Hourly         ,$3.00 
12259,18/6/22,Front_Ent ,C13468947799,0,,Hourly         ,$0.00 
12260,18/6/22 00:15,Exit      ,C13474756454,1.11E+15,,Hourly         ,$3.00 
12261,18/6/22 00:47,Exit      ,C13471250145,1.11E+15,,Hourly         ,$5.40 
12262,18/6/22 00:52,Exit      ,C13471991225,1.00E+15,,Hourly         ,$5.65 
12263,18/6/22 01:03,Exit      ,C13473065120,1.11E+15,,Hourly         ,$6.20 
12264,18/6/22 01:05,Front_Ent ,C13470948550,0,,Hourly         ,$0.00 
12265,18/6/22 01:19,Front_Ent ,C13396370472,0,,Hourly         ,$0.00 
12266,18/6/22 01:27,Front_Ent ,C13396488973,0,,Hourly         ,$0.00 
12267,18/6/22 01:28,Front_Ent ,C14356180922,0,,Hourly         ,$0.00 
12268,18/6/22 02:10,Front_Ent ,C13388646029,0,,Hourly         ,$0.00 
12269,18/6/22 07:01,Front_Ent ,C13474297835,0,,Season         ,$0.00 
12270,18/6/22 07:02,Entry     ,C13474297835,0,,Season         ,$0.00 
12271,18/6/22 07:20,Front_Ent ,C13467427368,0,,Season         ,$0.00 
12272,18/6/22 07:20,Entry     ,C13467427368,0,,Season         ,$0.00 
12273,18/6/22 07:22,Front_Ent ,C13474603317,0,,Hourly         ,$0.00 
12274,18/6/22 07:22,Entry     ,C13474603317,0,,Hourly         ,$0.00 
12275,18/6/22 07:22,Front_Ent ,C13566215664,0,,Hourly         ,$0.00 
12276,18/6/22 07:22,Entry     ,C13566215664,0,,Hourly         ,$0.00 
12277,18/6/22 07:25,Front_Ent ,C13388484065,0,,Hourly         ,$0.00 
12278,18/6/22 07:25,Entry     ,C13388484065,0,,Hourly         ,$0.00 
12279,18/6/22 07:25,Exit      ,C13474297835,0,,Season         ,$0.00 
12280,18/6/22 07:33,Front_Ent ,C13566158210,0,,Hourly         ,$0.00 
12281,18/6/22 07:34,Entry     ,C13566158210,0,,Hourly         ,$0.00 
12282,18/6/22 07:35,Front_Ent ,C13474019448,0,,Hourly         ,$0.00 
12283,18/6/22 07:35,Entry     ,C13474019448,0,,Hourly         ,$0.00 
12284,18/6/22 07:38,Front_Ent ,C13388249147,0,,Hourly         ,$0.00 
12285,18/6/22 07:38,Front_Ent ,C13566356095,0,,Hourly         ,$0.00 
12286,18/6/22 07:38,Front_Ent ,C13468451835,0,,Hourly         ,$0.00 
12287,18/6/22 07:38,Entry     ,C13566356095,0,,Hourly         ,$0.00 
12288,18/6/22 07:39,Entry     ,C13468451835,0,,Hourly         ,$0.00 
12289,18/6/22 07:42,Front_Ent ,C13566186582,0,,Season         ,$0.00 
12290,18/6/22 07:42,Entry     ,C13566186582,0,,Season         ,$0.00 
12291,18/6/22 07:43,Front_Ent ,C13469889273,0,,Hourly         ,$0.00 
12292,18/6/22 07:43,Front_Ent ,C13472125545,0,,Hourly         ,$0.00 
12293,18/6/22 07:43,Entry     ,C13469889273,0,,Hourly         ,$0.00 
12294,18/6/22 07:44,Exit      ,C13388484065,1.11E+15,,Hourly         ,$0.76 
12295,18/6/22 07:46,Front_Ent ,C13472481250,0,,Hourly         ,$0.00 
12296,18/6/22 07:47,Entry     ,C13472481250,0,,Hourly         ,$0.00 
12297,18/6/22 07:48,Front_Ent ,C13473934892,0,,Hourly         ,$0.00 
12298,18/6/22 07:48,Front_Ent ,C13396505902,0,,Hourly         ,$0.00 
12299,18/6/22 07:48,Entry     ,C13473934892,0,,Hourly         ,$0.00 
12300,18/6/22 07:50,Front_Ent ,C13471317886,0,,Season         ,$0.00 
12301,18/6/22 07:50,Front_Ent ,C12365714379,0,,Hourly         ,$0.00 
12302,18/6/22 07:50,Entry     ,C13471317886,0,,Season         ,$0.00 
12303,18/6/22 07:50,Entry     ,C12365714379,0,,               ,$0.00 
12304,18/6/22 07:51,Front_Ent ,C13060142763,0,,Hourly         ,$0.00 
12305,18/6/22 07:51,Front_Ent ,C13060142763,0,,Hourly         ,$0.00 
12306,18/6/22 07:52,Entry     ,C13060142763,0,,Hourly         ,$0.00 
12307,18/6/22 07:52,Front_Ent ,C13475649392,0,,Hourly         ,$0.00 
12308,18/6/22 07:53,Front_Ent ,C13471548490,0,,Hourly         ,$0.00 
12309,18/6/22 07:53,Entry     ,C13471548490,0,,Hourly         ,$0.00 
12310,18/6/22 07:54,Front_Ent ,C13566364437,0,,Hourly         ,$0.00 
12311,18/6/22 07:54,Front_Ent ,C13396472335,0,,Hourly         ,$0.00 
12312,18/6/22 07:54,Entry     ,C13566364437,0,,Hourly         ,$0.00 
12313,18/6/22 07:54,Front_Ent ,C13473845323,0,,Hourly         ,$0.00 
12314,18/6/22 07:54,Front_Ent ,C13471870890,0,,Hourly         ,$0.00 
12315,18/6/22 07:56,Front_Ent ,C13474807182,0,,Hourly         ,$0.00 
12316,18/6/22 07:56,Front_Ent ,C13473733789,0,,Hourly         ,$0.00 
12317,18/6/22 07:56,Front_Ent ,C13565986494,0,,Hourly         ,$0.00 
12318,18/6/22 07:56,Entry     ,C13474807182,0,,Hourly         ,$0.00 
12319,18/6/22 07:56,Entry     ,C13473733789,0,,Hourly         ,$0.00 
12320,18/6/22 07:56,Entry     ,C13565986494,0,,Hourly         ,$0.00 
12321,18/6/22 07:59,Front_Ent ,C13566094594,0,,Hourly         ,$0.00 
12322,18/6/22 08:00,Front_Ent ,C13474609504,0,,Hourly         ,$0.00 
12323,18/6/22 08:01,Front_Ent ,C13471538119,0,,Hourly         ,$0.00 
12324,18/6/22 08:01,Entry     ,C13471538119,0,,Hourly         ,$0.00 
12325,18/6/22 08:02,Front_Ent ,C13566456614,0,,Hourly         ,$0.00 
12326,18/6/22 08:02,Entry     ,C13566456614,0,,Hourly         ,$0.00 
12327,18/6/22 08:02,Front_Ent ,C13473338014,0,,Hourly         ,$0.00 
12328,18/6/22 08:04,Entry     ,C13060966378,0,,Hourly         ,$0.00 
12329,18/6/22 08:04,Front_Ent ,C13475154244,0,,Hourly         ,$0.00 
12330,18/6/22 08:04,Front_Ent ,C13472661901,0,,Hourly         ,$0.00 
12331,18/6/22 08:04,Entry     ,C13475154244,0,,Hourly         ,$0.00 
12332,18/6/22 08:04,Front_Ent ,C13475089117,0,,Hourly         ,$0.00 
12333,18/6/22 08:04,Entry     ,C13475089117,0,,Hourly         ,$0.00 
12334,18/6/22 08:05,Front_Ent ,C13472624571,0,,Hourly         ,$0.00 
12335,18/6/22 08:06,Front_Ent ,C13396189721,0,,Hourly         ,$0.00 
12336,18/6/22 08:06,Entry     ,C13472624571,0,,Hourly         ,$0.00 
12337,18/6/22 08:06,Front_Ent ,C13565894383,0,,Hourly         ,$0.00 
12338,18/6/22 08:06,Entry     ,C13565894383,0,,Hourly         ,$0.00 
12339,18/6/22 08:08,Front_Ent ,C13474836181,0,,Hourly         ,$0.00 
12340,18/6/22 08:09,Front_Ent ,C13473085481,0,,Hourly         ,$0.00 
12341,18/6/22 08:10,Front_Ent ,C13566345685,0,,Hourly         ,$0.00 
12342,18/6/22 08:10,Front_Ent ,C13565972882,0,,Hourly         ,$0.00 
12343,18/6/22 08:10,Entry     ,C13566345685,0,,Hourly         ,$0.00 
12344,18/6/22 08:10,Entry     ,C13565972882,0,,Hourly         ,$0.00 
12345,18/6/22 08:10,Front_Ent ,C13473010596,0,,Hourly         ,$0.00 
12346,18/6/22 08:11,Front_Ent ,C13471585144,0,,Hourly         ,$0.00 
12347,18/6/22 08:11,Entry     ,C13471585144,0,,Hourly         ,$0.00 
12348,18/6/22 08:12,Front_Ent ,C13566465811,0,,Hourly         ,$0.00 
12349,18/6/22 08:12,Front_Ent ,C13474341785,0,,Hourly         ,$0.00 
12350,18/6/22 08:13,Entry     ,C13474341785,0,,Hourly         ,$0.00 
12351,18/6/22 08:13,Front_Ent ,C13475108899,0,,Hourly         ,$0.00 
12352,18/6/22 08:13,Entry     ,C13475108899,0,,Hourly         ,$0.00 
12353,18/6/22 08:14,Front_Ent ,C13473727133,0,,Hourly         ,$0.00 
12354,18/6/22 08:14,Front_Ent ,C13474481711,0,,Hourly         ,$0.00 
12355,18/6/22 08:16,Front_Ent ,C13474874355,0,,Hourly         ,$0.00 
12356,18/6/22 08:16,Entry     ,C13474874355,0,,Hourly         ,$0.00 
12357,18/6/22 08:16,Front_Ent ,C13472942855,0,,Hourly         ,$0.00 
12358,18/6/22 08:16,Front_Ent ,C13473332024,0,,Hourly         ,$0.00 
12359,18/6/22 08:16,Front_Ent ,C13396448485,0,,Hourly         ,$0.00 
12360,18/6/22 08:16,Front_Ent ,C13396413074,0,,Hourly         ,$0.00 
12361,18/6/22 08:21,Front_Ent ,C13474531170,0,,Hourly         ,$0.00 
12362,18/6/22 08:21,Entry     ,C13474531170,0,,Hourly         ,$0.00 
12363,18/6/22 08:22,Front_Ent ,C13473167281,0,,Hourly         ,$0.00 
12364,18/6/22 08:24,Front_Ent ,C13396522831,0,,Hourly         ,$0.00 
12365,18/6/22 08:28,Front_Ent ,C13470209548,0,,Hourly         ,$0.00 
12366,18/6/22 08:28,Entry     ,C13470209548,0,,Hourly         ,$0.00 
12367,18/6/22 08:32,Exit      ,C13470209548,0,,Hourly         ,$0.00 
12368,18/6/22 08:34,Front_Ent ,C13473571878,0,,Hourly         ,$0.00 
12369,18/6/22 08:34,Entry     ,C13473571878,0,,Hourly         ,$0.00 
12370,18/6/22 08:35,Front_Ent ,C13473624728,0,,Hourly         ,$0.00 
12371,18/6/22 08:36,Front_Ent ,C13470329221,0,,Hourly         ,$0.00 
12372,18/6/22 08:36,Entry     ,C13470329221,0,,Hourly         ,$0.00 
12373,18/6/22 08:37,Front_Ent ,C13474376386,0,,Hourly         ,$0.00 
12374,18/6/22 08:37,Front_Ent ,C13388286643,0,,Hourly         ,$0.00 
12375,18/6/22 08:37,Entry     ,C13474376386,0,,Hourly         ,$0.00 
12376,18/6/22 08:38,Entry     ,C13388286643,0,,Hourly         ,$0.00 
12377,18/6/22 08:38,Front_Ent ,C13471640247,0,,Hourly         ,$0.00 
12378,18/6/22 08:38,Entry     ,C13471640247,0,,Hourly         ,$0.00 
12379,18/6/22 08:40,Exit      ,C13471640247,0,,Hourly         ,$0.00 
12380,18/6/22 08:40,Front_Ent ,C13473115462,0,,Season         ,$0.00 
12381,18/6/22 08:41,Entry     ,C13473115462,0,,Season         ,$0.00 
12382,18/6/22 08:44,Front_Ent ,C13473753675,0,,Hourly         ,$0.00 
12383,18/6/22 08:44,Entry     ,C13473753675,0,,Hourly         ,$0.00 
12384,18/6/22 08:46,Exit      ,C13388286643,0,,Hourly         ,$0.00 
12385,18/6/22 08:46,Front_Ent ,C13060373193,0,,Hourly         ,$0.00 
12386,18/6/22 08:46,Entry     ,C13060373193,0,,Hourly         ,$0.00 
12387,18/6/22 08:48,Front_Ent ,C13468677978,0,,Hourly         ,$0.00 
12388,18/6/22 08:48,Entry     ,C13468677978,0,,Hourly         ,$0.00 
12389,18/6/22 08:49,Front_Ent ,C13388596315,0,,Hourly         ,$0.00 
12390,18/6/22 08:51,Front_Ent ,C13474165432,0,,Hourly         ,$0.00 
12391,18/6/22 08:54,Front_Ent ,C13471640247,0,,Hourly         ,$0.00 
12392,18/6/22 08:54,Entry     ,C13471640247,0,,Hourly         ,$0.00 
12393,18/6/22 08:57,Front_Ent ,C13473796978,0,,Hourly         ,$0.00 
12394,18/6/22 08:58,Front_Ent ,C13471674097,0,,Hourly         ,$0.00 
12395,18/6/22 08:58,Entry     ,C13471674097,0,,Hourly         ,$0.00 
12396,18/6/22 08:58,Front_Ent ,C13473375678,0,,Hourly         ,$0.00 
12397,18/6/22 08:58,Front_Ent ,C13468561313,0,,Hourly         ,$0.00 
12398,18/6/22 08:58,Front_Ent ,C13472386583,0,,Hourly         ,$0.00 
12399,18/6/22 08:58,Entry     ,C13468561313,0,,Hourly         ,$0.00 
12400,18/6/22 08:59,Entry     ,C13472386583,0,,Hourly         ,$0.00 
12401,18/6/22 09:02,Front_Ent ,C13388001225,0,,Hourly         ,$0.00 
12402,18/6/22 09:02,Front_Ent ,C13474212738,0,,Hourly         ,$0.00 
12403,18/6/22 09:03,Front_Ent ,C13565751691,0,,Hourly         ,$0.00 
12404,18/6/22 09:03,Entry     ,C13565751691,0,,Hourly         ,$0.00 
12405,18/6/22 09:06,Front_Ent ,C13475645928,0,,Hourly         ,$0.00 
12406,18/6/22 09:07,Front_Ent ,C13388365340,0,,Hourly         ,$0.00 
12407,18/6/22 09:08,Front_Ent ,C13475634585,0,,Hourly         ,$0.00 
12408,18/6/22 09:10,Front_Ent ,C13396312713,0,,Hourly         ,$0.00 
12409,18/6/22 09:12,Front_Ent ,C13473095282,0,,Hourly         ,$0.00 
12410,18/6/22 09:15,Front_Ent ,C13388295939,0,,Hourly         ,$0.00 
12411,18/6/22 09:17,Exit      ,C13467427368,0,,Season         ,$0.00 
12412,18/6/22 09:18,Entry     ,C13388295939,0,,Hourly         ,$0.00 
12413,18/6/22 09:23,Front_Ent ,C13472729014,0,,Hourly         ,$0.00 
12414,18/6/22 09:24,Front_Ent ,C13471638489,0,,Hourly         ,$0.00 
12415,18/6/22 09:25,Entry     ,C13471638489,0,,Hourly         ,$0.00 
12416,18/6/22 09:25,Front_Ent ,C13473459760,0,,Hourly         ,$0.00 
12417,18/6/22 09:25,Front_Ent ,C13471938534,0,,Hourly         ,$0.00 
12418,18/6/22 09:25,Front_Ent ,C13475137792,0,,Hourly         ,$0.00 
12419,18/6/22 09:25,Entry     ,C13471938534,0,,Hourly         ,$0.00 
12420,18/6/22 09:26,Entry     ,C13388001225,0,,Hourly         ,$0.00 
12421,18/6/22 09:28,Front_Ent ,C13473577638,0,,Hourly         ,$0.00 
12422,18/6/22 09:28,Entry     ,C13473577638,0,,Hourly         ,$0.00 
12423,18/6/22 09:28,Exit      ,C13471938534,0,,Hourly         ,$0.00 
12424,18/6/22 09:29,Exit      ,C13468561313,1.11E+15,,Hourly         ,$1.24 
12425,18/6/22 09:29,Front_Ent ,C13471691865,0,,Hourly         ,$0.00 
12426,18/6/22 09:30,Entry     ,C13471691865,0,,Hourly         ,$0.00 
12427,18/6/22 09:32,Front_Ent ,C13473883889,0,,Hourly         ,$0.00 
12428,18/6/22 09:32,Entry     ,C13473883889,0,,Hourly         ,$0.00 
12429,18/6/22 09:35,Front_Ent ,C13471847790,0,,Season         ,$0.00 
12430,18/6/22 09:35,Entry     ,C13471847790,0,,Season         ,$0.00 
12431,18/6/22 09:36,Entry     ,C13388365340,0,,Hourly         ,$0.00 
12432,18/6/22 09:38,Front_Ent ,C13472988197,0,,Hourly         ,$0.00 
12433,18/6/22 09:38,Entry     ,C13472988197,0,,Hourly         ,$0.00 
12434,18/6/22 09:40,Front_Ent ,C13473388116,0,,Hourly         ,$0.00 
12435,18/6/22 09:40,Front_Ent ,C13475594208,0,,Season         ,$0.00 
12436,18/6/22 09:40,Exit      ,C13473577638,1.11E+15,,Hourly         ,$0.52 
12437,18/6/22 09:40,Entry     ,C13475594208,0,,Season         ,$0.00 
12438,18/6/22 09:51,Front_Ent ,C13471935382,0,,Hourly         ,$0.00 
12439,18/6/22 09:51,Entry     ,C13471935382,0,,Hourly         ,$0.00 
12440,18/6/22 09:51,Front_Ent ,C13469795041,0,,Season         ,$0.00 
12441,18/6/22 09:52,Entry     ,C13469795041,0,,Season         ,$0.00 
12442,18/6/22 09:52,Front_Ent ,C13471157573,0,,Hourly         ,$0.00 
12443,18/6/22 09:53,Entry     ,C13471157573,0,,Hourly         ,$0.00 
12444,18/6/22 09:54,Front_Ent ,C13388484065,0,,Hourly         ,$0.00 
12445,18/6/22 09:55,Entry     ,C13388484065,0,,Hourly         ,$0.00 
12446,18/6/22 09:57,Front_Ent ,C13396504287,0,,Hourly         ,$0.00 
12447,18/6/22 09:57,Front_Ent ,C13475624419,0,,Hourly         ,$0.00 
12448,18/6/22 09:57,Entry     ,C13475624419,0,,Hourly         ,$0.00 
12449,18/6/22 09:58,Front_Ent ,C13474019571,0,,Hourly         ,$0.00 
12450,18/6/22 09:59,Front_Ent ,C13396376503,0,,Hourly         ,$0.00 
12451,18/6/22 10:01,Front_Ent ,C13473689932,0,,Hourly         ,$0.00 
12452,18/6/22 10:01,Front_Ent ,C13475384401,0,,Hourly         ,$0.00 
12453,18/6/22 10:02,Front_Ent ,C13566244976,0,,Hourly         ,$0.00 
12454,18/6/22 10:02,Entry     ,C13566244976,0,,Hourly         ,$0.00 
12455,18/6/22 10:05,Front_Ent ,C13469680959,0,,Season         ,$0.00 
12456,18/6/22 10:05,Entry     ,C13469680959,0,,Season         ,$0.00 
12457,18/6/22 10:07,Front_Ent ,C13396407809,0,,Hourly         ,$0.00 
12458,18/6/22 10:07,Front_Ent ,C13566509660,0,,Hourly         ,$0.00 
12459,18/6/22 10:07,Exit      ,C13388484065,1.11E+15,,Hourly         ,$0.52 
12460,18/6/22 10:08,Entry     ,C13566509660,0,,Hourly         ,$0.00 
12461,18/6/22 10:08,Front_Ent ,C13566273091,0,,Hourly         ,$0.00 
12462,18/6/22 10:08,Entry     ,C13566273091,0,,Hourly         ,$0.00 
12463,18/6/22 10:13,Front_Ent ,C13474147983,0,,Hourly         ,$0.00 
12464,18/6/22 10:14,Front_Ent ,C13475569426,0,,Hourly         ,$0.00 
12465,18/6/22 10:14,Entry     ,C13475569426,0,,Hourly         ,$0.00 
12466,18/6/22 10:15,Front_Ent ,C13469339494,0,,Hourly         ,$0.00 
12467,18/6/22 10:15,Front_Ent ,C13473695229,0,,Hourly         ,$0.00 
12468,18/6/22 10:15,Entry     ,C13469339494,0,,Hourly         ,$0.00 
12469,18/6/22 10:15,Entry     ,C13473695229,0,,Hourly         ,$0.00 
12470,18/6/22 10:16,Front_Ent ,C13388665568,0,,Hourly         ,$0.00 
12471,18/6/22 10:16,Entry     ,C13388665568,0,,Hourly         ,$0.00 
12472,18/6/22 10:18,Front_Ent ,C13566581904,0,,Hourly         ,$0.00 
12473,18/6/22 10:20,Front_Ent ,C13475252345,0,,Hourly         ,$0.00 
12474,18/6/22 10:21,Front_Ent ,C13475041722,0,,Hourly         ,$0.00 
12475,18/6/22 10:21,Entry     ,C13475041722,0,,Hourly         ,$0.00 
12476,18/6/22 10:21,Front_Ent ,C13474577298,0,,Season         ,$0.00 
12477,18/6/22 10:21,Entry     ,C13474577298,0,,Season         ,$0.00 
12478,18/6/22 10:23,Front_Ent ,C13472636758,0,,Hourly         ,$0.00 
12479,18/6/22 10:25,Front_Ent ,C13387682081,0,,Hourly         ,$0.00 
12480,18/6/22 10:25,Front_Ent ,C13469259807,0,,Hourly         ,$0.00 
12481,18/6/22 10:25,Entry     ,C13387682081,0,,Hourly         ,$0.00 
12482,18/6/22 10:25,Entry     ,C13469259807,0,,Hourly         ,$0.00 
12483,18/6/22 10:29,Front_Ent ,C13472949521,0,,Hourly         ,$0.00 
12484,18/6/22 10:31,Front_Ent ,C13475012731,0,,Hourly         ,$0.00 
12485,18/6/22 10:32,Entry     ,C13475012731,0,,Hourly         ,$0.00 
12486,18/6/22 10:33,Front_Ent ,C13473709229,0,,Hourly         ,$0.00 
12487,18/6/22 10:35,Front_Ent ,C13471891811,0,,Hourly         ,$0.00 
12488,18/6/22 10:36,Front_Ent ,C13565708734,0,,Hourly         ,$0.00 
12489,18/6/22 10:36,Entry     ,C13565708734,0,,Hourly         ,$0.00 
12490,18/6/22 10:40,Exit      ,C13471674097,1.11E+15,,Hourly         ,$4.08 
12491,18/6/22 10:40,Front_Ent ,C13470897606,0,,Hourly         ,$0.00 
12492,18/6/22 10:40,Entry     ,C13470897606,0,,Hourly         ,$0.00 
12493,18/6/22 10:41,Exit      ,C13475012731,0,,Hourly         ,$0.00 
12494,18/6/22 10:43,Front_Ent ,C13388249147,0,,Hourly         ,$0.00 
12495,18/6/22 10:45,Front_Ent ,C13566288148,0,,Hourly         ,$0.00 
12496,18/6/22 10:47,Front_Ent ,C13565784962,0,,Season         ,$0.00 
12497,18/6/22 10:48,Entry     ,C13565784962,0,,Season         ,$0.00 
12498,18/6/22 10:50,Front_Ent ,C13475376145,0,,Hourly         ,$0.00 
12499,18/6/22 10:50,Front_Ent ,C13396459176,0,,Hourly         ,$0.00 
12500,18/6/22 10:51,Front_Ent ,C13473679529,0,,Hourly         ,$0.00 
12501,18/6/22 10:51,Entry     ,C13473679529,0,,Hourly         ,$0.00 
12502,18/6/22 10:54,Front_Ent ,C13472814905,0,,Hourly         ,$0.00 
12503,18/6/22 10:54,Front_Ent ,C13474300392,0,,Hourly         ,$0.00 
12504,18/6/22 10:54,Entry     ,C13472814905,0,,Hourly         ,$0.00 
12505,18/6/22 10:59,Front_Ent ,C13469641122,0,,Hourly         ,$0.00 
12506,18/6/22 10:59,Entry     ,C13469641122,0,,Hourly         ,$0.00 
12507,18/6/22 11:01,Exit      ,C13474341785,1.11E+15,,               ,$4.73 
12508,18/6/22 11:02,Front_Ent ,C13472032071,0,,Hourly         ,$0.00 
12509,18/6/22 11:06,Exit      ,C13565751691,8.01E+15,,Hourly         ,$4.92 
12510,18/6/22 11:06,Front_Ent ,C13469130274,0,,Hourly         ,$0.00 
12511,18/6/22 11:06,Entry     ,C13469130274,0,,Hourly         ,$0.00 
12512,18/6/22 11:09,Front_Ent ,C13565800788,0,,Hourly         ,$0.00 
12513,18/6/22 11:10,Entry     ,C13565800788,0,,Hourly         ,$0.00 
12514,18/6/22 11:13,Front_Ent ,C13388667423,0,,Hourly         ,$0.00 
12515,18/6/22 11:13,Front_Ent ,C13472619990,0,,Hourly         ,$0.00 
12516,18/6/22 11:14,Exit      ,C13468451835,1.11E+15,,Hourly         ,$8.64 
12517,18/6/22 11:15,Front_Ent ,C13471479065,0,,Season         ,$0.00 
12518,18/6/22 11:16,Entry     ,C13471479065,0,,Season         ,$0.00 
12519,18/6/22 11:17,Exit      ,C13566509660,1.00E+15,,Hourly         ,$2.76 
12520,18/6/22 11:17,Exit      ,C13388365340,1.11E+15,,Hourly         ,$4.08 
12521,18/6/22 11:18,Exit      ,C13566273091,1.11E+15,,Hourly         ,$2.80 
12522,18/6/22 11:18,Exit      ,C13472814905,1.11E+15,,Hourly         ,$1.00 
12523,18/6/22 11:19,Front_Ent ,C13566500122,0,,Hourly         ,$0.00 
12524,18/6/22 11:19,Entry     ,C13566500122,0,,Hourly         ,$0.00 
12525,18/6/22 11:22,Front_Ent ,C13472903031,0,,Hourly         ,$0.00 
12526,18/6/22 11:23,Front_Ent ,C13475380869,0,,Hourly         ,$0.00 
12527,18/6/22 11:23,Front_Ent ,C13473435521,0,,Hourly         ,$0.00 
12528,18/6/22 11:26,Front_Ent ,C13475325556,0,,Hourly         ,$0.00 
12529,18/6/22 11:26,Entry     ,C13475325556,0,,Hourly         ,$0.00 
12530,18/6/22 11:27,Exit      ,C13474019448,1.11E+15,,               ,$6.50 
12531,18/6/22 11:27,Front_Ent ,C13565778282,0,,Hourly         ,$0.00 
12532,18/6/22 11:28,Entry     ,C13565778282,0,,Hourly         ,$0.00 
12533,18/6/22 11:30,Front_Ent ,C13468870507,0,,Hourly         ,$0.00 
12534,18/6/22 11:31,Entry     ,C13468870507,0,,Hourly         ,$0.00 
12535,18/6/22 11:31,Front_Ent ,C13566431012,0,,Hourly         ,$0.00 
12536,18/6/22 11:31,Entry     ,C13566431012,0,,Hourly         ,$0.00 
12537,18/6/22 11:32,Exit      ,C13469259807,1.11E+15,,Hourly         ,$2.68 
12538,18/6/22 11:33,Front_Ent ,C13474471936,0,,Hourly         ,$0.00 
12539,18/6/22 11:33,Exit      ,C13472481250,1.11E+15,,               ,$6.36 
12540,18/6/22 11:33,Entry     ,C13474471936,0,,Hourly         ,$0.00 
12541,18/6/22 11:33,Exit      ,C13566456614,1.11E+15,,               ,$5.94 
12542,18/6/22 11:35,Front_Ent ,C13474603992,0,,Hourly         ,$0.00 
12543,18/6/22 11:35,Entry     ,C13474603992,0,,Hourly         ,$0.00 
12544,18/6/22 11:36,Exit      ,C13566186582,0,,Season         ,$0.00 
12545,18/6/22 11:37,Front_Ent ,C13471274953,0,,Hourly         ,$0.00 
12546,18/6/22 11:37,Front_Ent ,C13470594938,0,,Hourly         ,$0.00 
12547,18/6/22 11:38,Entry     ,C13470594938,0,,Hourly         ,$0.00 
12548,18/6/22 11:38,Exit      ,C13469641122,1.11E+15,,Hourly         ,$1.56 
12549,18/6/22 11:38,Front_Ent ,C13565751691,0,,Hourly         ,$0.00 
12550,18/6/22 11:39,Front_Ent ,C13565885892,0,,Hourly         ,$0.00 
12551,18/6/22 11:39,Front_Ent ,C13467923422,0,,Hourly         ,$0.00 
