S/NO.,TIME,STATION,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT
1352,18/6/22 12:40,Exit      ,C13369869583,1.11E+15,,Hourly         ,$7.00 
1353,18/6/22 12:47,Entry     ,C13473693168,0,,Hourly         ,$0.00 
1354,18/6/22 13:37,Entry     ,C13061373416,0,,Hourly         ,$0.00 
1355,18/6/22 13:42,Exit      ,C13061373416,0,,Hourly         ,$0.00 
1356,18/6/22 13:45,Exit      ,C13472532988,1.11E+15,,Hourly         ,$3.32 
1357,18/6/22 14:02,Entry     ,C13565885950,0,,Hourly         ,$0.00 
1358,18/6/22 14:25,Entry     ,C13472532988,0,,Hourly         ,$0.00 
1359,18/6/22 14:40,Entry     ,C13473158743,0,,Hourly         ,$0.00 
1360,18/6/22 14:40,Exit      ,C13473158743,0,,Hourly         ,$0.00 
1361,18/6/22 14:47,Exit      ,C13472532988,1.11E+15,,Hourly         ,$0.88 
1362,18/6/22 14:50,Entry     ,C13475542382,0,,Hourly         ,$0.00 
1363,18/6/22 14:50,Exit      ,C13475542382,0,,Hourly         ,$0.00 
1364,18/6/22 15:29,Entry     ,C13472443757,0,,Hourly         ,$0.00 
1365,18/6/22 15:55,Exit      ,C13565885950,1.11E+15,,Hourly         ,$4.56 
1366,18/6/22 16:03,Exit      ,C13473693168,1.11E+15,,Hourly         ,$7.84 
1367,18/6/22 16:05,Entry     ,C13473720392,0,,Hourly         ,$0.00 
1368,18/6/22 16:21,Entry     ,C13566347673,0,,Hourly         ,$0.00 
1369,18/6/22 16:21,Entry     ,C13473845183,0,,Hourly         ,$0.00 
1370,18/6/22 16:21,Exit      ,C13473845183,0,,Hourly         ,$0.00 
1371,18/6/22 16:30,Entry     ,C13472542994,0,,Hourly         ,$0.00 
1372,18/6/22 16:37,Exit      ,C13472443757,1.11E+15,,Hourly         ,$2.76 
1373,18/6/22 16:56,Exit      ,C13472542994,1.11E+15,,Hourly         ,$1.08 
1374,18/6/22 17:45,Exit      ,C13566347673,1.11E+15,,Hourly         ,$3.40 
1375,18/6/22 17:56,Entry     ,C13474157281,0,,Hourly         ,$0.00 
1376,18/6/22 18:11,Entry     ,C13565740397,0,,Hourly         ,$0.00 
1377,18/6/22 18:20,Exit      ,C13565740397,0,,Hourly         ,$0.00 
1378,18/6/22 18:51,Entry     ,C13566112339,0,,               ,$0.00 
1379,18/6/22 19:08,Exit      ,C13473720392,1.11E+15,,Hourly         ,$7.60 
1380,18/6/22 20:07,Exit      ,C13474157281,1.11E+15,,Hourly         ,$3.16 
1381,18/6/22 20:11,Entry     ,C13472977474,0,,Hourly         ,$0.00 
1382,18/6/22 21:09,Entry     ,C13475542382,0,,Hourly         ,$0.00 
1383,18/6/22 21:10,Exit      ,C13475542382,0,,Hourly         ,$0.00 
1384,18/6/22 21:58,Exit      ,C13472977474,1.11E+15,,Hourly         ,$3.00 
1385,18/6/22 22:03,Exit      ,C13566112339,1.11E+15,,               ,$2.10 
1386,19/6/22 09:23,Entry     ,C13469405213,0,,Hourly         ,$0.00 
1387,19/6/22 09:24,Entry     ,C13474927253,0,,Hourly         ,$0.00 
1388,19/6/22 10:49,Exit      ,C13474927253,1.11E+15,,Hourly         ,$3.44 
1389,19/6/22 10:54,Exit      ,C13469405213,1.11E+15,,Hourly         ,$3.68 
1390,19/6/22 13:48,Entry     ,C13471158076,0,,Hourly         ,$0.00 
1391,19/6/22 13:49,Exit      ,C13471158076,0,,Hourly         ,$0.00 
1392,19/6/22 14:00,Entry     ,C13471482340,0,,Hourly         ,$0.00 
1393,19/6/22 14:01,Exit      ,C13471482340,0,,Hourly         ,$0.00 
1394,19/6/22 14:03,Entry     ,C13474400959,0,,Hourly         ,$0.00 
1395,19/6/22 15:03,Entry     ,C13471046164,0,,Hourly         ,$0.00 
1396,19/6/22 15:05,Exit      ,C13471046164,0,,Hourly         ,$0.00 
1397,19/6/22 15:34,Entry     ,C13472066953,0,,Hourly         ,$0.00 
1398,19/6/22 15:36,Exit      ,C13474400959,1.11E+15,,Hourly         ,$3.72 
1399,19/6/22 16:49,Entry     ,C13474369158,0,,               ,$0.00 
1400,19/6/22 17:14,Exit      ,C13472066953,1.11E+15,,Hourly         ,$4.04 
1401,19/6/22 18:12,Exit      ,C13474369158,1.11E+15,,               ,$4.09 
1402,19/6/22 18:57,Entry     ,C13474536550,0,,Hourly         ,$0.00 
1403,19/6/22 18:59,Exit      ,C13474536550,0,,Hourly         ,$0.00 
1404,19/6/22 19:28,Entry     ,C13474338782,0,,Hourly         ,$0.00 
1405,19/6/22 19:29,Exit      ,C13474338782,0,,Hourly         ,$0.00 
1406,19/6/22 21:14,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1407,19/6/22 21:15,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1408,20/6/22 08:28,Entry     ,C13470689515,0,,Season         ,$0.00 
1409,20/6/22 08:58,Entry     ,C13466362794,0,,               ,$0.00 
1410,20/6/22 09:04,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1411,20/6/22 09:04,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1412,20/6/22 09:07,Entry     ,C13473922626,0,,Hourly         ,$0.00 
1413,20/6/22 09:08,Exit      ,C13473922626,0,,Hourly         ,$0.00 
1414,20/6/22 09:12,Entry     ,C13472693794,0,,Hourly         ,$0.00 
1415,20/6/22 09:15,Entry     ,C13467845254,0,,Hourly         ,$0.00 
1416,20/6/22 09:17,Entry     ,C13470991992,0,,Hourly         ,$0.00 
1417,20/6/22 09:31,Entry     ,C13475542382,0,,Hourly         ,$0.00 
1418,20/6/22 09:31,Entry     ,C13475142223,0,,Hourly         ,$0.00 
1419,20/6/22 09:31,Entry     ,C13566075000,0,,Hourly         ,$0.00 
1420,20/6/22 09:32,Exit      ,C13475142223,0,,Hourly         ,$0.00 
1421,20/6/22 09:40,Entry     ,C13374300805,0,,Hourly         ,$0.00 
1422,20/6/22 09:48,Entry     ,C13472687211,0,,Hourly         ,$0.00 
1423,20/6/22 09:50,Entry     ,C13470143226,0,,Hourly         ,$0.00 
1424,20/6/22 09:51,Entry     ,C13471487679,0,,Season         ,$0.00 
1425,20/6/22 10:05,Entry     ,C13471574874,0,,Season         ,$0.00 
1426,20/6/22 10:07,Entry     ,C13566289054,0,,Season         ,$0.00 
1427,20/6/22 10:18,Entry     ,C13470928905,0,,Hourly         ,$0.00 
1428,20/6/22 10:24,Entry     ,C13375075582,0,,Hourly         ,$0.00 
1429,20/6/22 10:25,Exit      ,C13470928905,0,,Hourly         ,$0.00 
1430,20/6/22 10:34,Exit      ,C13472693794,1.00E+15,,Hourly         ,$3.32 
1431,20/6/22 10:46,Exit      ,C13470143226,1.01E+15,,Hourly         ,$2.28 
1432,20/6/22 10:53,Exit      ,C13470689515,0,,Season         ,$0.00 
1433,20/6/22 10:54,Entry     ,C13473518351,0,,Hourly         ,$0.00 
1434,20/6/22 10:55,Exit      ,C13473518351,0,,Hourly         ,$0.00 
1435,20/6/22 11:12,Exit      ,C13374300805,1.11E+15,,Hourly         ,$3.85 
1436,20/6/22 11:18,Entry     ,C13566018422,0,,Hourly         ,$0.00 
1437,20/6/22 11:24,Entry     ,C13471352735,0,,Season         ,$0.00 
1438,20/6/22 11:39,Exit      ,C13470991992,1.11E+15,,Hourly         ,$6.12 
1439,20/6/22 11:40,Exit      ,C13471487679,0,,Season         ,$0.00 
1440,20/6/22 11:44,Exit      ,C13566075000,1.11E+15,,Hourly         ,$5.81 
1441,20/6/22 11:48,Entry     ,C13388065502,0,,Hourly         ,$0.00 
1442,20/6/22 11:49,Exit      ,C13375075582,1.11E+15,,Hourly         ,$3.94 
1443,20/6/22 11:53,Exit      ,C13388065502,0,,Hourly         ,$0.00 
1444,20/6/22 11:55,Entry     ,C13472693794,0,,Hourly         ,$0.00 
1445,20/6/22 11:59,Exit      ,C13472693794,0,,Hourly         ,$0.00 
1446,20/6/22 12:25,Exit      ,C13566018422,1.11E+15,,Hourly         ,$3.40 
1447,20/6/22 12:32,Entry     ,C13374781731,0,,Hourly         ,$0.00 
1448,20/6/22 12:40,Exit      ,C13374781731,0,,Hourly         ,$0.00 
1449,20/6/22 13:30,Exit      ,C13475542382,1.11E+15,,Hourly         ,$11.11 
1450,20/6/22 13:40,Entry     ,C13472637623,0,,Hourly         ,$0.00 
1451,20/6/22 13:40,Exit      ,C13472637623,0,,Hourly         ,$0.00 
1452,20/6/22 14:02,Entry     ,C13474802619,0,,Hourly         ,$0.00 
1453,20/6/22 14:03,Exit      ,C13474802619,0,,Hourly         ,$0.00 
1454,20/6/22 14:11,Entry     ,C13472693794,0,,Hourly         ,$0.00 
1455,20/6/22 14:11,Entry     ,C13472278568,0,,Hourly         ,$0.00 
1456,20/6/22 14:12,Exit      ,C13472278568,0,,Hourly         ,$0.00 
1457,20/6/22 14:16,Exit      ,C13472693794,0,,Hourly         ,$0.00 
1458,20/6/22 14:17,Exit      ,C13471352735,0,,Season         ,$0.00 
1459,20/6/22 14:26,Entry     ,C13473095737,0,,Season         ,$0.00 
1460,20/6/22 14:26,Entry     ,C13472003559,0,,Hourly         ,$0.00 
1461,20/6/22 14:27,Exit      ,C13472003559,0,,Hourly         ,$0.00 
1462,20/6/22 14:29,Entry     ,C13473543199,0,,Hourly         ,$0.00 
1463,20/6/22 14:30,Entry     ,C13388403562,0,,Hourly         ,$0.00 
1464,20/6/22 14:43,Exit      ,C13388403562,1.11E+15,,Hourly         ,$0.52 
1465,20/6/22 15:02,Exit      ,C13473543199,1.11E+15,,Hourly         ,$1.36 
1466,20/6/22 15:31,Entry     ,C13388585861,0,,Hourly         ,$0.00 
1467,20/6/22 15:34,Exit      ,C13388585861,0,,Hourly         ,$0.00 
1468,20/6/22 16:12,Entry     ,C13389084674,0,,Hourly         ,$0.00 
1469,20/6/22 16:12,Exit      ,C13389084674,0,,Hourly         ,$0.00 
1470,20/6/22 17:21,Entry     ,C13473736770,0,,Hourly         ,$0.00 
1471,20/6/22 17:24,Exit      ,C13473736770,0,,Hourly         ,$0.00 
1472,20/6/22 17:35,Exit      ,C13467845254,                ,,Hourly         ,$21.84 
1473,20/6/22 18:32,Exit      ,C13472687211,0,,Season         ,$0.00 
1474,20/6/22 18:41,Entry     ,C13566285566,0,,Hourly         ,$0.00 
1475,20/6/22 18:49,Entry     ,C13565767368,0,,Hourly         ,$0.00 
1476,20/6/22 18:50,Exit      ,C13471574874,0,,Season         ,$0.00 
1477,20/6/22 18:59,Entry     ,C13475515420,0,,Hourly         ,$0.00 
1478,20/6/22 19:04,Exit      ,C13566289054,0,,Season         ,$0.00 
1479,20/6/22 19:15,Entry     ,C13468733408,0,,Hourly         ,$0.00 
1480,20/6/22 19:39,Exit      ,C13466362794,0,,Use Ticket     ,$0.00 
1481,20/6/22 19:44,Entry     ,C13471185679,0,,Hourly         ,$0.00 
1482,20/6/22 21:10,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1483,20/6/22 21:10,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1484,20/6/22 21:21,Exit      ,C13475515420,1.11E+15,,Hourly         ,$3.00 
1485,20/6/22 21:40,Entry     ,C13474001790,0,,Hourly         ,$0.00 
1486,20/6/22 21:41,Exit      ,C13474001790,0,,Hourly         ,$0.00 
1487,20/6/22 22:05,Exit      ,C13471185679,1.11E+15,,Hourly         ,$3.00 
1488,20/6/22 22:11,Exit      ,C13473095737,0,,Season         ,$0.00 
1489,20/6/22 22:16,Exit      ,C13565767368,1.11E+15,,Hourly         ,$3.00 
1490,20/6/22 22:38,Exit      ,C13566285566,1.01E+15,,Hourly         ,$3.00 
1491,20/6/22 23:01,Exit      ,C13468733408,1.11E+15,,Hourly         ,$3.00 
1492,21/6/22 08:11,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1493,21/6/22 08:12,Entry     ,C13473252743,0,,Hourly         ,$0.00 
1494,21/6/22 08:12,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1495,21/6/22 08:12,Exit      ,C13473252743,0,,Hourly         ,$0.00 
1496,21/6/22 08:30,Entry     ,C13474415671,0,,Hourly         ,$0.00 
1497,21/6/22 08:46,Entry     ,C13475485059,0,,Hourly         ,$0.00 
1498,21/6/22 08:53,Entry     ,C13467845254,0,,Hourly         ,$0.00 
1499,21/6/22 09:23,Entry     ,C13473526411,0,,Hourly         ,$0.00 
1500,21/6/22 09:43,Entry     ,C13374300805,0,,Hourly         ,$0.00 
1501,21/6/22 09:46,Entry     ,C13566339189,0,,Hourly         ,$0.00 
1502,21/6/22 09:59,Entry     ,C13566289054,0,,Season         ,$0.00 
1503,21/6/22 10:10,Entry     ,C13388059124,0,,Hourly         ,$0.00 
1504,21/6/22 10:10,Exit      ,C13388059124,0,,Hourly         ,$0.00 
1505,21/6/22 10:22,Entry     ,C13472600505,0,,Hourly         ,$0.00 
1506,21/6/22 10:25,Exit      ,C13472600505,0,,Hourly         ,$0.00 
1507,21/6/22 10:53,Entry     ,C13472078814,0,,Hourly         ,$0.00 
1508,21/6/22 10:54,Entry     ,C13473885442,0,,Hourly         ,$0.00 
1509,21/6/22 10:54,Exit      ,C13472078814,0,,Hourly         ,$0.00 
1510,21/6/22 10:54,Exit      ,C13473526411,1.11E+15,,Hourly         ,$3.64 
1511,21/6/22 10:55,Exit      ,C13566339189,1.11E+15,,Hourly         ,$2.80 
1512,21/6/22 11:04,Entry     ,C13566462736,0,,Hourly         ,$0.00 
1513,21/6/22 11:05,Exit      ,C13566462736,0,,Hourly         ,$0.00 
1514,21/6/22 11:12,Exit      ,C13473885442,1.11E+15,,Hourly         ,$0.89 
1515,21/6/22 11:15,Entry     ,C13473084342,0,,Hourly         ,$0.00 
1516,21/6/22 11:15,Exit      ,C13473084342,0,,Hourly         ,$0.00 
1517,21/6/22 11:30,Exit      ,C13474415671,1.11E+15,,Hourly         ,$7.55 
1518,21/6/22 11:46,Entry     ,C13471574874,0,,Season         ,$0.00 
1519,21/6/22 12:03,Entry     ,C13470143226,0,,Hourly         ,$0.00 
1520,21/6/22 13:00,Entry     ,C13472490566,0,,Hourly         ,$0.00 
1521,21/6/22 13:02,Exit      ,C13374300805,1.11E+15,,Hourly         ,$9.23 
1522,21/6/22 13:20,Exit      ,C13470143226,1.11E+15,,Hourly         ,$3.90 
1523,21/6/22 14:26,Entry     ,C111802345678789,0,,Hourly         ,$0.00 
1524,21/6/22 14:26,Entry     ,C111562345678789,1.11E+15,,Hourly         ,$0.00 
1525,21/6/22 14:26,Exit      ,C111802345678789,1.11E+15,,Hourly         ,$0.00 
1526,21/6/22 14:27,Exit      ,C111562345678789,1.11E+15,,Hourly         ,$0.00 
1527,21/6/22 14:37,Entry     ,C13472687211,0,,Season         ,$0.00 
1528,21/6/22 15:00,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1529,21/6/22 15:03,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1530,21/6/22 16:10,Entry     ,C13473095737,0,,Season         ,$0.00 
1531,21/6/22 17:01,Exit      ,C13467845254,                ,,Hourly         ,$21.36 
1532,21/6/22 17:09,Exit      ,C13472490566,1.11E+15,,Hourly         ,$10.60 
1533,21/6/22 17:51,Exit      ,C13471574874,0,,Season         ,$0.00 
1534,21/6/22 18:18,Exit      ,C13566289054,0,,Season         ,$0.00 
1535,21/6/22 18:53,Entry     ,C13474349043,0,,Hourly         ,$0.00 
1536,21/6/22 19:00,Entry     ,C13473426825,0,,Hourly         ,$0.00 
1537,21/6/22 19:46,Entry     ,C13471185679,0,,Hourly         ,$0.00 
1538,21/6/22 21:30,Entry     ,C13471158076,0,,Hourly         ,$0.00 
1539,21/6/22 21:32,Exit      ,C13471158076,0,,Hourly         ,$0.00 
1540,21/6/22 21:33,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1541,21/6/22 21:34,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1542,21/6/22 22:00,Entry     ,C13473537499,0,,Hourly         ,$0.00 
1543,21/6/22 22:01,Exit      ,C13473537499,0,,Hourly         ,$0.00 
1544,21/6/22 22:05,Exit      ,C13471185679,1.11E+15,,Hourly         ,$3.00 
1545,21/6/22 22:09,Exit      ,C13474349043,1.11E+15,,Hourly         ,$3.00 
1546,21/6/22 22:14,Exit      ,C13473095737,0,,Season         ,$0.00 
1547,21/6/22 22:22,Exit      ,C13473426825,1.11E+15,,Hourly         ,$3.00 
1548,22/6/22 00:17,Exit      ,C13472687211,0,,Season         ,$0.00 
1549,22/6/22 07:19,Entry     ,C13471481483,0,,Season         ,$0.00 
1550,22/6/22 08:06,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1551,22/6/22 08:08,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1552,22/6/22 08:31,Entry     ,C13566398088,0,,Hourly         ,$0.00 
1553,22/6/22 08:32,Exit      ,C13566398088,0,,Hourly         ,$0.00 
1554,22/6/22 08:43,Entry     ,C13474433811,0,,Hourly         ,$0.00 
1555,22/6/22 08:47,Entry     ,C13475629551,0,,Hourly         ,$0.00 
1556,22/6/22 08:48,Entry     ,C13473704636,0,,Hourly         ,$0.00 
1557,22/6/22 08:48,Exit      ,C13473704636,0,,Hourly         ,$0.00 
1558,22/6/22 08:51,Entry     ,C13473807141,0,,Hourly         ,$0.00 
1559,22/6/22 08:51,Exit      ,C13473807141,0,,Hourly         ,$0.00 
1560,22/6/22 09:00,Entry     ,C13467917350,0,,Hourly         ,$0.00 
1561,22/6/22 09:26,Entry     ,C13472687211,0,,Season         ,$0.00 
1562,22/6/22 09:31,Entry     ,C13471352735,0,,Season         ,$0.00 
1563,22/6/22 09:31,Entry     ,C13372934045,0,,Hourly         ,$0.00 
1564,22/6/22 09:36,Entry     ,C13473487372,0,,Hourly         ,$0.00 
1565,22/6/22 09:36,Exit      ,C13473487372,0,,Hourly         ,$0.00 
1566,22/6/22 09:51,Entry     ,C13472852699,0,,Hourly         ,$0.00 
1567,22/6/22 09:51,Entry     ,C13474806976,0,,Hourly         ,$0.00 
1568,22/6/22 09:51,Entry     ,C13566289054,0,,Season         ,$0.00 
1569,22/6/22 09:53,Exit      ,C13472852699,0,,Hourly         ,$0.00 
1570,22/6/22 09:56,Entry     ,C13468197966,0,,Hourly         ,$0.00 
1571,22/6/22 09:56,Exit      ,C13468197966,0,,Hourly         ,$0.00 
1572,22/6/22 10:07,Entry     ,C13471487679,0,,Season         ,$0.00 
1573,22/6/22 10:38,Entry     ,C13473105322,0,,Hourly         ,$0.00 
1574,22/6/22 10:38,Entry     ,C13565949559,0,,Hourly         ,$0.00 
1575,22/6/22 10:40,Entry     ,C13566513884,0,,Hourly         ,$0.00 
1576,22/6/22 10:42,Exit      ,C13566513884,0,,Hourly         ,$0.00 
1577,22/6/22 10:47,Entry     ,C13388825351,0,,Hourly         ,$0.00 
1578,22/6/22 10:54,Exit      ,C13372934045,1.11E+15,,Hourly         ,$3.36 
1579,22/6/22 11:06,Exit      ,C13388825351,1.11E+15,,Hourly         ,$0.87 
1580,22/6/22 11:16,Entry     ,C13473435983,0,,Hourly         ,$0.00 
1581,22/6/22 11:37,Entry     ,C13471574874,0,,Season         ,$0.00 
1582,22/6/22 11:39,Entry     ,C13388320188,0,,Hourly         ,$0.00 
1583,22/6/22 11:42,Exit      ,C13388320188,0,,Hourly         ,$0.00 
1584,22/6/22 12:07,Exit      ,C13473105322,1.11E+15,,Hourly         ,$4.28 
1585,22/6/22 12:26,Exit      ,C13565949559,1.11E+15,,Hourly         ,$5.23 
1586,22/6/22 12:33,Exit      ,C13473435983,1.11E+15,,Hourly         ,$3.90 
1587,22/6/22 12:39,Exit      ,C13474806976,1.11E+15,,Hourly         ,$7.76 
1588,22/6/22 12:47,Entry     ,C13388628631,0,,Hourly         ,$0.00 
1589,22/6/22 13:05,Entry     ,C13471008784,0,,Hourly         ,$0.00 
1590,22/6/22 13:06,Exit      ,C13471008784,0,,Hourly         ,$0.00 
1591,22/6/22 13:08,Exit      ,C13388628631,1.11E+15,,Hourly         ,$1.05 
1592,22/6/22 14:03,Exit      ,C13471481483,0,,Season         ,$0.00 
1593,22/6/22 14:06,Entry     ,C13473095737,0,,Season         ,$0.00 
1594,22/6/22 14:16,Entry     ,C13471954827,0,,Hourly         ,$0.00 
1595,22/6/22 14:17,Exit      ,C13471954827,0,,Hourly         ,$0.00 
1596,22/6/22 14:29,Entry     ,C13473222629,0,,Hourly         ,$0.00 
1597,22/6/22 14:29,Exit      ,C13473222629,0,,Hourly         ,$0.00 
1598,22/6/22 14:49,Entry     ,C13388770663,0,,Hourly         ,$0.00 
1599,22/6/22 14:49,Exit      ,C13388770663,0,,Hourly         ,$0.00 
1600,22/6/22 14:52,Exit      ,C13471352735,0,,Season         ,$0.00 
1601,22/6/22 15:13,Exit      ,C13471487679,0,,Season         ,$0.00 
1602,22/6/22 15:27,Entry     ,C13565806429,0,,Hourly         ,$0.00 
1603,22/6/22 16:35,Entry     ,C13475093234,0,,Hourly         ,$0.00 
1604,22/6/22 16:37,Exit      ,C13565806429,1.11E+15,,Hourly         ,$2.84 
1605,22/6/22 16:42,Exit      ,C13475093234,0,,Hourly         ,$0.00 
1606,22/6/22 17:10,Exit      ,C13475629551,1.11E+15,,Hourly         ,$21.96 
1607,22/6/22 17:16,Exit      ,C13471574874,0,,Season         ,$0.00 
1608,22/6/22 17:35,Exit      ,C13467917350,1.11E+15,,Hourly         ,$22.40 
1609,22/6/22 17:37,Entry     ,C13474539214,0,,               ,$0.00 
1610,22/6/22 17:38,Exit      ,C13474433811,1.11E+15,,Hourly         ,$23.24 
1611,22/6/22 17:43,Exit      ,C13474539214,0,,               ,$0.00 
1612,22/6/22 18:03,Entry     ,C13475083243,0,,Hourly         ,$0.00 
1613,22/6/22 18:40,Entry     ,C13474727090,0,,Hourly         ,$0.00 
1614,22/6/22 18:43,Entry     ,C13470238605,0,,Hourly         ,$0.00 
1615,22/6/22 18:50,Entry     ,C13474793594,0,,Hourly         ,$0.00 
1616,22/6/22 18:53,Entry     ,C13565986494,0,,Hourly         ,$0.00 
1617,22/6/22 18:53,Entry     ,C13566177343,0,,Hourly         ,$0.00 
1618,22/6/22 19:00,Entry     ,C13473092725,0,,Hourly         ,$0.00 
1619,22/6/22 19:17,Entry     ,C13471185679,0,,Hourly         ,$0.00 
1620,22/6/22 20:59,Entry     ,C13396316004,0,,Hourly         ,$0.00 
1621,22/6/22 21:01,Exit      ,C13396316004,0,,Hourly         ,$0.00 
1622,22/6/22 21:37,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1623,22/6/22 21:39,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1624,22/6/22 21:44,Exit      ,C13566177343,1.11E+15,,Hourly         ,$3.00 
1625,22/6/22 21:45,Exit      ,C13475083243,1.11E+15,,Hourly         ,$3.00 
1626,22/6/22 21:48,Exit      ,C13470238605,1.11E+15,,Hourly         ,$3.00 
1627,22/6/22 22:02,Exit      ,C13474793594,1.11E+15,,Hourly         ,$3.00 
1628,22/6/22 22:04,Exit      ,C13473092725,1.11E+15,,Hourly         ,$3.00 
1629,22/6/22 22:04,Exit      ,C13565986494,1.11E+15,,Hourly         ,$3.00 
1630,22/6/22 22:08,Exit      ,C13474727090,1.11E+15,,Hourly         ,$3.00 
1631,22/6/22 22:18,Entry     ,C13475542382,0,,Hourly         ,$0.00 
1632,22/6/22 22:20,Exit      ,C13475542382,0,,Hourly         ,$0.00 
1633,22/6/22 22:30,Exit      ,C13471185679,1.11E+15,,Hourly         ,$3.00 
1634,22/6/22 22:47,Exit      ,C13472687211,0,,Season         ,$0.00 
1635,22/6/22 23:26,Exit      ,C13566289054,0,,Season         ,$0.00 
1636,22/6/22 23:26,Exit      ,C13473095737,0,,Season         ,$0.00 
1637,23/6/22 07:53,Entry     ,C13471481483,0,,Season         ,$0.00 
1638,23/6/22 07:58,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1639,23/6/22 07:58,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1640,23/6/22 08:35,Entry     ,C13474433811,0,,Hourly         ,$0.00 
1641,23/6/22 08:37,Entry     ,C13474676116,0,,Hourly         ,$0.00 
1642,23/6/22 08:38,Exit      ,C13474676116,0,,Hourly         ,$0.00 
1643,23/6/22 08:41,Entry     ,C13474341131,0,,Hourly         ,$0.00 
1644,23/6/22 08:45,Entry     ,C13475629551,0,,Hourly         ,$0.00 
1645,23/6/22 08:45,Entry     ,C13467917350,0,,Hourly         ,$0.00 
1646,23/6/22 08:48,Exit      ,C13474341131,0,,Hourly         ,$0.00 
1647,23/6/22 08:50,Entry     ,C13472230526,0,,Hourly         ,$0.00 
1648,23/6/22 08:51,Exit      ,C13472230526,0,,Hourly         ,$0.00 
1649,23/6/22 08:54,Entry     ,C13474298858,0,,Hourly         ,$0.00 
1650,23/6/22 08:54,Exit      ,C13474298858,0,,Hourly         ,$0.00 
1651,23/6/22 09:35,Entry     ,C13472687211,0,,Season         ,$0.00 
1652,23/6/22 09:45,Entry     ,C13374300805,0,,Hourly         ,$0.00 
1653,23/6/22 09:45,Entry     ,C13566289054,0,,Season         ,$0.00 
1654,23/6/22 10:24,Entry     ,C13474032318,0,,Hourly         ,$0.00 
1655,23/6/22 10:26,Entry     ,C13473219601,0,,Hourly         ,$0.00 
1656,23/6/22 10:40,Entry     ,C13472078830,0,,Hourly         ,$0.00 
1657,23/6/22 10:44,Exit      ,C13473219601,1.11E+15,,Hourly         ,$0.76 
1658,23/6/22 10:49,Entry     ,C13475581304,0,,Hourly         ,$0.00 
1659,23/6/22 11:02,Entry     ,C13471574874,0,,Season         ,$0.00 
1660,23/6/22 11:03,Exit      ,C13474032318,1.00E+15,,Hourly         ,$1.64 
1661,23/6/22 11:23,Entry     ,C13474022903,0,,Season         ,$0.00 
1662,23/6/22 11:27,Exit      ,C13472078830,1.11E+15,,Hourly         ,$2.20 
1663,23/6/22 11:36,Exit      ,C13475581304,1.11E+15,,Hourly         ,$2.29 
1664,23/6/22 11:49,Exit      ,C13374300805,1.11E+15,,Hourly         ,$5.50 
1665,23/6/22 13:04,Entry     ,C13565716792,0,,Hourly         ,$0.00 
1666,23/6/22 13:17,Entry     ,C13474400977,0,,Hourly         ,$0.00 
1667,23/6/22 13:17,Exit      ,C13474400977,0,,Hourly         ,$0.00 
1668,23/6/22 13:40,Entry     ,C13473885442,0,,Hourly         ,$0.00 
1669,23/6/22 13:50,Exit      ,C13471574874,0,,Season         ,$0.00 
1670,23/6/22 14:11,Entry     ,C13473095737,0,,Season         ,$0.00 
1671,23/6/22 15:30,Exit      ,C13474022903,0,,Season         ,$0.00 
1672,23/6/22 15:32,Entry     ,C13471574874,0,,Season         ,$0.00 
1673,23/6/22 15:34,Entry     ,C13474782423,0,,Hourly         ,$0.00 
1674,23/6/22 15:41,Exit      ,C13474782423,0,,Hourly         ,$0.00 
1675,23/6/22 16:10,Exit      ,C13473885442,1.11E+15,,Hourly         ,$6.24 
1676,23/6/22 16:16,Entry     ,C13475618497,0,,Hourly         ,$0.00 
1677,23/6/22 16:16,Exit      ,C13475618497,0,,Hourly         ,$0.00 
1678,23/6/22 16:37,Exit      ,C13471574874,0,,Season         ,$0.00 
1679,23/6/22 16:50,Exit      ,C13474433811,1.11E+15,,Hourly         ,$21.64 
1680,23/6/22 16:50,Exit      ,C13467917350,1.11E+15,,Hourly         ,$21.24 
1681,23/6/22 16:50,Exit      ,C13565716792,1.11E+15,,Hourly         ,$9.64 
1682,23/6/22 17:09,Exit      ,C13475629551,1.11E+15,,Hourly         ,$22.00 
1683,23/6/22 17:36,Exit      ,C13471481483,0,,Season         ,$0.00 
1684,23/6/22 17:47,Entry     ,C13471854441,0,,Hourly         ,$0.00 
1685,23/6/22 18:07,Exit      ,C13472687211,0,,Season         ,$0.00 
